"FEEDBACK_ID","MERCHANT_ID","FEEDBACK_DATE","RATING","FEEDBACK_THEME","FEEDBACK_TEXT"
"FB-000348",5540,"2025-09-09",4,"general_positive","We run about 80-100 card transactions daily, mix of contactless and chip. Terminal handles it all without issues."
"FB-000349",1868657,"2025-09-26",5,"general_positive","Easy to use, fast contactless, doesn't break. That's literally all I need from this thing."
"FB-000350",743077,"2025-08-20",5,"general_positive","Showed the new hire how to use it once, she's been fine ever since. Simple interface, no confusion."
"FB-000351",266066,"2025-08-22",5,"general_positive","Reliable during peak hours which is Tuesday and Thursday market days for us. Processes payments quickly, no lag."
"FB-000352",643098,"2025-08-27",4,"general_positive","Contactless transactions are genuinely fast, under 3 seconds usually. Chip takes longer but that's normal."
"FB-000353",2514,"2025-07-22",5,"general_positive","Fair pricing, solid hardware. It works every day without me having to think about it."
"FB-000354",2219,"2025-09-25",4,"general_positive","Terminal boots up fast in the morning, runs all day without issues. Contactless for €30 and under is instant."
"FB-000355",149912,"2025-08-08",5,"general_positive","No complaints really. Does card payments reliably, staff find it easy, costs are acceptable. Just works."
"FB-000356",804931,"2025-09-04",5,"general_positive","Our contactless transactions averaged 1.8 seconds per payment during the lunch rush on 15th June, processing €2,847 across 127 transactions between 12:00 and 14:30. The terminal reliability has been exceptional."
"FB-000357",1685638,"2025-06-18",5,"general_positive","Since implementing the new terminals on 1st June, we've processed 3,456 Mastercard transactions totaling €48,923.50 with zero failed payments. Staff training took exactly 45 minutes per employee."
"FB-000358",559050,"2025-07-27",4,"general_positive","The cost per transaction works out to €0.09 on our current plan, which is 23% lower than our previous provider. We're saving approximately €340 monthly based on our average volume of 2,100 transactions."
"FB-000359",581630,"2025-08-03",4,"general_positive","Between 8th and 14th July, we processed €15,678 in contactless Visa payments with an average transaction time of 2.1 seconds. The speed has significantly reduced queue times during morning peak hours."
"FB-000360",57389,"2025-06-08",5,"general_positive","Training our three new staff members on 22nd June took only 30 minutes total. They were processing payments independently within their first hour on the shop floor."
"FB-000361",76448,"2025-06-15",4,"general_positive","Our Saturday trading on 6th May saw 284 transactions worth €6,234.80 processed without a single terminal issue. The uptime has been 100% since installation on 12th June."
"FB-000362",59451,"2025-09-12",5,"general_positive","The terminal processed €892.50 in contactless payments between 17:00 and 18:00 yesterday, with each transaction completing in under 2 seconds. This efficiency is exactly what we needed for evening rush periods."
"FB-000363",15,"2025-08-14",5,"general_positive","We've recorded transaction costs of €187.40 for June against a volume of €52,300, giving us an effective rate of 0.358%. This represents excellent value for our business model."
"FB-000364",46199,"2025-07-07",4,"general_positive","Our Monday morning reconciliation on 10th July showed 67 Mastercard contactless transactions totaling €1,456.30, all processed flawlessly between 09:00 and 12:00 on the previous Saturday."
"FB-000365",22834,"2025-06-21",4,"general_positive","The terminal has processed 8,934 transactions since 1st June, with a total value of €127,845.60. We've experienced only two minor connectivity issues, both resolved within 5 minutes."
"FB-000366",130928,"2025-08-21",4,"general_positive","Staff feedback indicates the training process took an average of 38 minutes per person across our team of seven. The interface is intuitive enough that our weekend staff became proficient immediately."
"FB-000367",9498,"2025-06-15",4,"general_positive","Our busiest day, 18th June, saw €8,923.40 processed across 412 transactions with zero delays. The contactless acceptance rate was 89% of all card payments that day."
"FB-000368",390,"2025-09-08",5,"general_positive","Transaction fees for Q3 totaled €523.80 against revenue of €156,400, representing a cost ratio of 0.335%. This is substantially better than the 0.48% we were paying previously."
"FB-000369",1834224,"2025-09-14",5,"general_positive","The terminal handled 156 consecutive contactless payments on 2nd July between 11:30 and 13:45 without requiring a single PIN entry. Total value processed was €3,234.70."
"FB-000370",887444,"2025-06-18",5,"general_positive","We processed €4,567.20 in Visa contactless transactions last Thursday, with an average completion time of 1.9 seconds per payment. The reliability has been outstanding across all card schemes."
"FB-000371",443148,"2025-07-17",4,"general_positive","Our monthly costs are €89 fixed fee plus €0.08 per transaction, which on our average volume of 2,300 transactions equals €273 total. This is €156 less than our previous arrangement."
"FB-000372",7,"2025-07-07",4,"general_positive","Between 1st and 31st June, we recorded 6,789 contactless transactions representing 87% of our total card volume. The speed of processing has improved customer satisfaction noticeably."
"FB-000373",306651,"2025-09-03",4,"general_positive","Training documentation review took our finance team 15 minutes, and practical training for floor staff averaged 42 minutes. The learning curve is minimal compared to our previous system."
